context_id,document_id,chapter_id,block_id,sentence_id,source_text,source_start_offset,source_end_offset,term_start_offset,term_end_offset,source_hash,origin,extraction_method,context_role,context_type,sense_id,scope_id,audit_status,audit_reason,eligible_for_c_primary_support,eligible_for_c_support,parent_record_id,parent_record_sha256,transformation_id,transformation_version
ctx_f544543d23373dd72d348b73,document,d2l_computer_vision,d2l_computer_vision_semantic_segmentation_and_dataset_b002,sentence_30af31576f9972c4df5506eb,"Compared with in object detection,
the pixel-level borders labeled
in semantic segmentation are obviously more fine-grained.",618,742,70,91,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_2e41378b04489016bfe5707a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f544543d23373dd72d348b73,a64d46e2e4f07648eafb854417af16c52de83cccb569ca8179fa802e53280789,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f57f479949897e554691786b,document,d2l_deep_learning_computation,d2l_deep_learning_computation_model_construction_b018,sentence_f74d1f2165be12da4f1d80d3,Note that the output may have a different shape from the input.,152,215,42,47,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_7d91b65d1e0031ab994be237,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f57f479949897e554691786b,c4848b8a84db8e651f7c3527f9115fe6d195642717047bf09ecf8c215c1a647e,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f5d11ac90b12d0ac504bdbf3,document,d2l_attention_mechanisms,d2l_attention_mechanisms_attention_scoring_functions_b046,sentence_30932a4e9070cc43edd20934,"of queries)
    def forward(self, queries, keys, values, valid_lens=None):
        d = queries.shape[-1]
        # Set `transpose_b=True` to swap the last two dimensions of `keys`
        scores = torch.bmm(queries, keys.transpose(1,2)) / math.sqrt(d)
        self.attention_weights = masked_softmax(scores, valid_lens)
        return torch.bmm(self.dropout(self.attention_weights), values)
```",549,943,221,230,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_6b1b75f43b72ec9bace62065,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f5d11ac90b12d0ac504bdbf3,9414dec00fb28009fd1a16955b1dc109562d14557b796b9baeb603e33fa7da08,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f6224c38623494a8a418203b,document,d2l_computational_performance,d2l_computational_performance_hardware_b023,sentence_d19ed062fc9f260d6933560c,"That said, it is not recommended to use SSDs for swapping files or for large aggregations of log-files.",812,915,40,44,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_355f5686f2178281893eb6cb,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_f6224c38623494a8a418203b,f9ca8e9e40f5f3c3af42739db0e13913ab2338dbdbf88fc50012cb8d1f3b8fdb,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f66d6f0f60f34de0d401b86a,document,d2l_recurrent_modern,d2l_recurrent_modern_bi_rnn_b026,sentence_5aacd2b8329e21d7f1d3a7bc,"![Architecture of a bidirectional RNN.](../img/birnn.svg)
:label:`fig_birnn`",0,76,20,37,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C4,d2lce_80f4d6555a6ea1d2e5e881a1,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f66d6f0f60f34de0d401b86a,8a81de44eb27af2fd298c149f4b516b1891518a6ffd21e5678b13b68a62fcbde,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f6a47145f376202745ec79b1,document,d2l_linear_networks,d2l_linear_networks_softmax_regression_concise_b017,sentence_47f926cbd3b52a4ff339aba2,"These might be rounded to zero due to finite precision (i.e., *underflow*),
making $\hat y_j$ zero and giving us `-inf` for $\log(\hat y_j)$.",210,351,63,72,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_9bd5113780f8e8160a24e6ad,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f6a47145f376202745ec79b1,443a387156b4162bcac72f7a786e20d9bc85d020b0e07b5c1e2b7d103ad8eb2c,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f749ad3cd3bc4c80f1a78ce4,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_word_embedding_dataset_b001,sentence_2132c2a201bd78a3fcc7df2b,"# The Dataset for Pretraining Word Embeddings
:label:`sec_word2vec_data`",0,72,30,45,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_ce222dd206341f61f2986f7a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_f749ad3cd3bc4c80f1a78ce4,d035ecb39f1a4cb2767d2df8f583a415a4853066ae20bd205ff21a3aeff4bc0d,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f7640ef083e72312572602e6,document,d2l_recommender_systems,d2l_recommender_systems_mf_b034,sentence_65fcc2dc638a5e37fb4ff1fb,How does the size of latent factors influence the model performance?,35,103,21,35,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_f7c1845f1d67dcb386e8fc22,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f7640ef083e72312572602e6,1d1bcd0fb7c220d67f1db4e9f424b8e46ebce2d9a996f08adf4911c627bcaab9,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f7e9706f82de50c8f6380d6c,document,d2l_deep_learning_computation,d2l_deep_learning_computation_index_b002,sentence_7cf4429a6f0297a7a3c96268,"Just as semiconductor designers went from specifying transistors
to logical circuits to writing code,
neural networks researchers have moved from thinking about
the behavior of individual artificial neurons
to conceiving of networks in terms of whole layers,
and now often design architectures with far coarser *blocks* in mind.",510,838,312,318,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_20c658fd4e221ee551790ec2,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f7e9706f82de50c8f6380d6c,8161a678ce7da375f31f58b7628b991b579a535b56e17c40a43df4275577a82d,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f813489a437efb8e7e42d969,document,d2l_preliminaries,d2l_preliminaries_ndarray_b091,sentence_389a72fbe3cfef589e458f5b,"If we do not update in place, other references will still point to
the old memory location, making it possible for parts of our code
to inadvertently reference stale parameters.",378,555,20,28,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_2684090fd4500122fec2a334,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f813489a437efb8e7e42d969,a4545a996e27a79035c073225837e126f66f70d7c2c938ab8a711e2456abb06b,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f81b65ecf8b2145ff73b3d4b,document,d2l_attention_mechanisms,d2l_attention_mechanisms_nadaraya_watson_b014,sentence_e5e7bc114348c99a85a2bde0,"```{.python .input}
def f(x):
    return 2 * d2l.sin(x) + x**0.8

y_train = f(x_train) + d2l.normal(0.0, 0.5, (n_train,))  # Training outputs
x_test = d2l.arange(0, 5, 0.1)  # Testing examples
y_truth = f(x_test)  # Ground-truth outputs for the testing examples
n_test = len(x_test)  # No.",0,289,216,228,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_d0b3a65c5f21e6064395a475,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f81b65ecf8b2145ff73b3d4b,111a0ed4146a479b015004de45139b544fad7107eec2580976cbf3bd65cece7c,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f8448e2bed424bbc3037f2af,document,d2l_recommender_systems,d2l_recommender_systems_ctr_b014,sentence_e37465900e2a4cd34ef7c8ff,"```{.python .input  n=13}
#@save
class CTRDataset(gluon.data.Dataset):
    def __init__(self, data_path, feat_mapper=None, defaults=None,
                 min_threshold=4, num_feat=34):
        self.NUM_FEATS, self.count, self.data = num_feat, 0, {}
        feat_cnts = defaultdict(lambda: defaultdict(int))
        self.feat_mapper, self.defaults = feat_mapper, defaults
        self.field_dims = np.zeros(self.NUM_FEATS, dtype=np.int64)
        with open(data_path) as f:
            for line in f:
                instance = {}
                values = line.rstrip('\n').split('\t')
                if len(values) != self.NUM_FEATS + 1:
                    continue
                label = np.float32([0, 0])
                label[int(values[0])] = 1
                instance['y'] = [np.float32(values[0])]
                for i in range(1, self.NUM_FEATS + 1):
                    feat_cnts[i][values[i]] += 1
                    instance.setdefault('x', []).append(values[i])
                self.data[self.count] = instance
                self.count = self.count + 1
        if self.feat_mapper is None and self.defaults is None:
            feat_mapper = {i: {feat for feat, c in cnt.items() if c >=
                               min_threshold} for i, cnt in feat_cnts.items()}
            self.feat_mapper = {i: {feat_v: idx for idx, feat_v in enumerate(feat_values)}
                                for i, feat_values in feat_mapper.items()}
            self.defaults = {i: len(feat_values) for i, feat_values in feat_mapper.items()}
        for i, fm in self.feat_mapper.items():
            self.field_dims[i - 1] = len(fm) + 1
        self.offsets = np.array((0, *np.cumsum(self.field_dims).asnumpy()
                                 [:-1]))
        
    def __len__(self):
        return self.count
    
    def __getitem__(self, idx):
        feat = np.array([self.feat_mapper[i + 1].get(v, self.defaults[i + 1])
                         for i, v in enumerate(self.data[idx]['x'])])
        return feat + self.offsets, self.data[idx]['y']
```",0,2058,1654,1661,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_e749bbd007351d6963f2bbd0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_f8448e2bed424bbc3037f2af,3875eb68917893ba9775a190235bd0752172418b51f8f8c3c344c76b303eac17,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f875ab990af98aaf8fbc46b2,document,d2l_recommender_systems,d2l_recommender_systems_recsys_intro_b012,sentence_461378f83c359e99b35d020a,Collaborative filtering is a key concept in recommendation.,73,132,0,23,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_fb9ad6a6ac7e4ba9167913e1,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f875ab990af98aaf8fbc46b2,a81327a8ff72ccc7ab98bbb74a85c7f2bea7fd0ca7f8e17370110339f4d801f3,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f89df5c093f024523f393168,document,d2l_deep_learning_computation,d2l_deep_learning_computation_model_construction_b004,sentence_131b10f408750d0b523927b2,"Similar architectures in which layers are arranged
in various repeating patterns
are now ubiquitous in other domains,
including natural language processing and speech.",810,977,128,155,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_609638f74bc5b32d32469bbc,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_f89df5c093f024523f393168,74caeea8a65c6acb78a3669d96a9f2499078094b69121aa3d4cc1a92c92a36db,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f8a8c5c0211fed297689abc4,document,d2l_deep_learning_computation,d2l_deep_learning_computation_model_construction_b053,sentence_cb19533dd1c7717193825451,"We ran a while-loop, testing
on the condition its $L_1$ norm is larger than $1$,
and dividing our output vector by $2$
until it satisfied the condition.",72,224,56,60,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_3e633e212e54590ca20bfc99,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_f8a8c5c0211fed297689abc4,7560cd041f41cf76d7ef08a6702f183a7a35827e6f5937929419399d144d02e7,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f9057a408bf3295c1dcc296d,document,d2l_convolutional_modern,d2l_convolutional_modern_densenet_b003,sentence_3c15a7702b9bda43e055e9fc,## From ResNet to DenseNet,0,26,18,26,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_20dc13bc32661f00e7c68b89,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f9057a408bf3295c1dcc296d,71b870c17ce939ba3fea5aef3c7845329339113f2f34872eee6849ed923ee1ff,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f94fc680303cbcb3c27ab99b,document,d2l_linear_networks,d2l_linear_networks_softmax_regression_b051,sentence_57c332d1cc85d89ebc27a2c9,"This loss is called the *cross-entropy loss* and it is
one of the most commonly used losses for classification problems.",576,696,96,119,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_7070b47672fcb2311c0527b6,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_f94fc680303cbcb3c27ab99b,27cfdcae40b85cb8c04753205d0c102bdd5c0107fbc23c8900c3cea8ce8c950f,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f9902516e49104afd3afe24a,document,d2l_computational_performance,d2l_computational_performance_hardware_b022,sentence_f63a17d256b8018f30f36fc5,"Modern SSDs can operate at 100,000 to 500,000 IOPs, i.e., up to 3 orders of magnitude faster than HDDs.",134,237,7,11,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_355f5686f2178281893eb6cb,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f9902516e49104afd3afe24a,831092954049c177d67447a5b805871a989592398ecad7e34e7971f222d55c7f,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f99c821572f5bad6256c826c,document,d2l_convolutional_neural_networks,d2l_convolutional_neural_networks_pooling_b007,sentence_e481d0edda25cce783e740d2,"However, unlike the cross-correlation computation
of the inputs and kernels in the convolutional layer,
the pooling layer contains no parameters (there is no *kernel*).",270,438,108,121,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C3,d2lce_2b9f63478b6ef59511a4f930,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f99c821572f5bad6256c826c,787856939048e905e59912a0937161b83a9e133806fb87cc2ac5a3e101e3b8c3,d2l_methodology_corpus_origin_audit,1.0.0
ctx_f9d71dcb8bd80dd6e5eeb4f5,document,d2l_generative_adversarial_networks,d2l_generative_adversarial_networks_dcgan_b021,sentence_7ae324ae77fc5723203d7a82,The basic block of the generator contains a transposed convolution layer followed by the batch normalization and ReLU activation.,323,452,113,128,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_42900db05a19228ce33eafe0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_f9d71dcb8bd80dd6e5eeb4f5,cf53599c11e89d385bde9e793095e684cd17e04ee6d019048f705f78463fdda3,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fa4857a0dd6e85e72fbd8c3a,document,d2l_computer_vision,d2l_computer_vision_anchor_b042,sentence_dcb7e201582cc077da4cace9,### Labeling Classes and Offsets,0,32,25,32,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_e749bbd007351d6963f2bbd0,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_fa4857a0dd6e85e72fbd8c3a,aaf95ab85a44fb4fea967cce58531f6d3eae2c70492bd207fc729e0e306986cb,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fa891237430b0fc11cd6280f,document,d2l_recommender_systems,d2l_recommender_systems_neumf_b004,sentence_444f68f67800183ebbc9ac7e,The GMF is a generic neural network version of matrix factorization where the input is the elementwise product of user and item latent factors.,48,191,128,142,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_f7c1845f1d67dcb386e8fc22,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_fa891237430b0fc11cd6280f,65dd0c85092c9d5adcdfd45dc848e2af4c9e277619c6889ebc6a910f717fdd5c,d2l_methodology_corpus_origin_audit,1.0.0
ctx_faa4efe019d52f783381c40a,document,d2l_convolutional_neural_networks,d2l_convolutional_neural_networks_why_conv_b001,sentence_f0efc3942625f9a21822a8b0,"# From Fully-Connected Layers to Convolutions
:label:`sec_why-conv`",0,67,7,29,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_98b37a7bcb47cd2ef2e5f296,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_faa4efe019d52f783381c40a,fd5182c340dd172ff7c56861be75e7f107f318710b707b4d4abd5c8a5468aec8,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fad78fb3a08530724c4b2aef,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_word_embedding_dataset_b038,sentence_0409e07b40e56bc8456f99c0,"After
all the center words
together with their
context words and sampled noise words are extracted,
they will be transformed into 
minibatches of examples
that can be iteratively loaded
during training.",0,202,73,84,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C2,d2lce_5c270f3b3ebe4f0059649e18,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_fad78fb3a08530724c4b2aef,8f5ed8856ec9bd169e6ce1b58d8ce3d4da72dda2b7202fd29a94727f8308da8f,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fb04cc0ce9370004208a4fe6,document,d2l_linear_networks,d2l_linear_networks_linear_regression_b049,sentence_664c88b83d24c2b16def0ca4,"Estimating targets given features is
commonly called *prediction* or *inference*.",206,287,70,79,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,UNSELECTED,C4,d2lce_1ff0c13e857af8ab6956fc96,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,False,ctx_fb04cc0ce9370004208a4fe6,5769a11281fccf9ec338617f424c27ae7deea41a1e0d25ec00d44d84a9d6eba5,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fb0bce3ae7d50e936e3d1fd2,document,d2l_appendix_mathematics_for_deep_learning,d2l_appendix_mathematics_for_deep_learning_eigendecomposition_b040,sentence_282eb53a0ece1710a18db447,"Finally, recall that the rank was the maximum number 
of linearly independent columns of your matrix.",0,101,57,77,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_e246c0d41c7b8bc2c145f69a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_fb0bce3ae7d50e936e3d1fd2,51946702d1d04c2e7eb9824e294fc71dd5aee35ed8f1cc44f424d6c0e13e9023,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fb0f1c491294165f833df59e,document,d2l_recommender_systems,d2l_recommender_systems_ranking_b024,sentence_3316b408360cba25092535a0,- Are there any variants of BPR and hinge loss available?,0,57,28,31,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_0dbb5a3cc045f69a43d09a7a,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_fb0f1c491294165f833df59e,3157219f59f079baa1f97e51d1dacd2b397d725d133c8459cecb27c6e27548fd,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fb1febc2efebf2be14297c4f,document,d2l_linear_networks,d2l_linear_networks_softmax_regression_b029,sentence_aefada9c81ed6acf6476805f,"Although softmax is a nonlinear function,
the outputs of softmax regression are still *determined* by
an affine transformation of input features;
thus, softmax regression is a linear model.",0,189,105,126,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C4,d2lce_539543a2360129e2a2fa1b6d,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_fb1febc2efebf2be14297c4f,a9f9c69812d3067549cda607bccd414861fe4036d0c5c97c9373a283dae8ef58,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fb27ea5cc8cb345d667494e6,document,d2l_recurrent_modern,d2l_recurrent_modern_gru_b009,sentence_5124ba81bbc32751cf3a0de2,"The outputs of two gates
are given by two fully-connected layers
with a sigmoid activation function.",215,315,72,99,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_2485cc2d1b2606bcc62d63c1,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_fb27ea5cc8cb345d667494e6,2245c91a7ffe4b9ea43290737c039fff9b23df0fed9795690b62c39169b89c21,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fb69017e7a227340fe43b097,document,d2l_multilayer_perceptrons,d2l_multilayer_perceptrons_environment_b018,sentence_a93ad251c6f1d9d465df989d,"Label shift is a reasonable assumption to make
when we believe that $y$ causes $\mathbf{x}$.",196,288,0,11,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C1,d2lce_a5537c415bcbe54cdd82a669,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_fb69017e7a227340fe43b097,58832d0c367e93bfa5d32aa5d72e27f75e952287c6e898735f5fffc286f862db,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fbb8b66ce00e1ca91661df77,document,d2l_linear_networks,d2l_linear_networks_linear_regression_concise_b032,sentence_f1271ecfc4d3015f4cf98fc7,This module provides various methods for model parameter initialization.,71,143,41,56,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,PRIMARY,C2,d2lce_ed44d125cc1110c1c39f7b3e,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",True,True,ctx_fbb8b66ce00e1ca91661df77,25972f7b48279cc581e9750647cf246d911b20fc0395890842a44a48ef9eead8,d2l_methodology_corpus_origin_audit,1.0.0
ctx_fbdaf8cf3c95a1d855ee6d1f,document,d2l_natural_language_processing_pretraining,d2l_natural_language_processing_pretraining_bert_b008,sentence_9b131687a7dae03dd8b91d05,"GPT was evaluated on twelve tasks of natural language inference,
question answering, sentence similarity, and classification,
and improved the state of the art in nine of them with minimal changes
to the model architecture.",936,1159,65,83,c22620a96e3fbd97526f13ea9ccf508307d1175ea9bb8d3a5b6dfefb098a3f7f,CORPUS_EXTRACTED,EXACT_SOURCE_SUBSTRING,BACKUP,C1,d2lce_41109297e6bf8f44d9bb9178,d2l_selected_campaign_scope_v1,PASS_CORPUS_EXTRACTED,"Exact source substring, hashes, provenance, and offsets verified.",False,True,ctx_fbdaf8cf3c95a1d855ee6d1f,6b5c85681a44cb706f8db6e43d064df8abed3ec47d3f26d320d47300893cc7fa,d2l_methodology_corpus_origin_audit,1.0.0
